city,lat_long,lat,lon,weather_json,temp,humidity,cloudiness,wind speed
mogadishu,"(0.7194360988485045, 47.536591657763324)",0.7194360988485045,47.536591657763324,"{'coord': {'lon': 47.54, 'lat': 0.72}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 78.09, 'pressure': 1027.56, 'humidity': 97, 'temp_min': 78.09, 'temp_max': 78.09, 'sea_level': 1027.6, 'grnd_level': 1027.56}, 'wind': {'speed': 15.01, 'deg': 207.004}, 'clouds': {'all': 56}, 'dt': 1529434890, 'sys': {'message': 0.0096, 'sunrise': 1529376384, 'sunset': 1529420176}, 'id': 0, 'name': '', 'cod': 200}",78.09,97,56,15.01
sorong,"(-0.3215798647306798, 131.60766779171763)",-0.3215798647306798,131.60766779171763,"{'coord': {'lon': 131.61, 'lat': -0.32}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 79.8, 'pressure': 1021.32, 'humidity': 100, 'temp_min': 79.8, 'temp_max': 79.8, 'sea_level': 1024.27, 'grnd_level': 1021.32}, 'wind': {'speed': 4.94, 'deg': 185.004}, 'rain': {'3h': 3.5175}, 'clouds': {'all': 64}, 'dt': 1529434891, 'sys': {'message': 0.0217, 'country': 'ID', 'sunrise': 1529356312, 'sunset': 1529399888}, 'id': 1626542, 'name': 'Sorong', 'cod': 200}",79.8,100,64,4.94
dukat,"(63.671011190231496, 154.92918716126383)",63.671011190231496,154.92918716126383,"{'coord': {'lon': 154.93, 'lat': 63.67}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 52.17, 'pressure': 957.36, 'humidity': 64, 'temp_min': 52.17, 'temp_max': 52.17, 'sea_level': 1023.87, 'grnd_level': 957.36}, 'wind': {'speed': 2.37, 'deg': 200.004}, 'clouds': {'all': 24}, 'dt': 1529434892, 'sys': {'message': 0.0542, 'country': 'RU', 'sunrise': 1529335140, 'sunset': 1529409878}, 'id': 2120900, 'name': 'Suksukan', 'cod': 200}",52.17,64,24,2.37
magadan,"(55.36678022677418, 150.32878474367408)",55.36678022677418,150.32878474367408,"{'coord': {'lon': 150.33, 'lat': 55.37}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 42.18, 'pressure': 1029.58, 'humidity': 95, 'temp_min': 42.18, 'temp_max': 42.18, 'sea_level': 1029.58, 'grnd_level': 1029.58}, 'wind': {'speed': 16.58, 'deg': 151.504}, 'clouds': {'all': 88}, 'dt': 1529434893, 'sys': {'message': 0.0058, 'sunrise': 1529342178, 'sunset': 1529405039}, 'id': 0, 'name': '', 'cod': 200}",42.18,95,88,16.58
necochea,"(-41.64676470338638, -56.94588372424806)",-41.64676470338638,-56.94588372424806,"{'coord': {'lon': -56.95, 'lat': -41.65}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 50.01, 'pressure': 1019.05, 'humidity': 86, 'temp_min': 50.01, 'temp_max': 50.01, 'sea_level': 1019.21, 'grnd_level': 1019.05}, 'wind': {'speed': 25.52, 'deg': 281.504}, 'clouds': {'all': 0}, 'dt': 1529434893, 'sys': {'message': 0.0493, 'sunrise': 1529406885, 'sunset': 1529439837}, 'id': 0, 'name': '', 'cod': 200}",50.01,86,0,25.52
vasilkovo,"(54.69868079634131, 20.734454555361225)",54.69868079634131,20.734454555361225,"{'coord': {'lon': 20.73, 'lat': 54.7}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 66.2, 'pressure': 1017, 'humidity': 68, 'temp_min': 66.2, 'temp_max': 66.2}, 'visibility': 10000, 'wind': {'speed': 15.66, 'deg': 270}, 'clouds': {'all': 20}, 'dt': 1529433000, 'sys': {'type': 1, 'id': 7275, 'message': 0.0561, 'country': 'RU', 'sunrise': 1529373571, 'sunset': 1529435862}, 'id': 825364, 'name': 'Mendeleyevo', 'cod': 200}",66.2,68,20,15.66
parthenay,"(46.6280850024512, -0.4123652385941625)",46.6280850024512,-0.4123652385941625,"{'coord': {'lon': -0.41, 'lat': 46.63}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 75.2, 'pressure': 1022, 'humidity': 64, 'temp_min': 75.2, 'temp_max': 75.2}, 'visibility': 10000, 'wind': {'speed': 12.75, 'deg': 20}, 'clouds': {'all': 0}, 'dt': 1529433000, 'sys': {'type': 1, 'id': 5530, 'message': 0.0035, 'country': 'FR', 'sunrise': 1529381273, 'sunset': 1529438308}, 'id': 6444239, 'name': 'Secondigny', 'cod': 200}",75.2,64,0,12.75
nikolayevka,"(48.797267207155016, 134.65450243280452)",48.797267207155016,134.65450243280452,"{'coord': {'lon': 134.65, 'lat': 48.8}, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 62.6, 'pressure': 999, 'humidity': 100, 'temp_min': 62.6, 'temp_max': 62.6}, 'visibility': 3900, 'wind': {'speed': 2.24}, 'clouds': {'all': 90}, 'dt': 1529433000, 'sys': {'type': 1, 'id': 7236, 'message': 0.1079, 'country': 'RU', 'sunrise': 1529348264, 'sunset': 1529406480}, 'id': 2013326, 'name': 'Volochayevka Vtoraya', 'cod': 200}",62.6,100,90,2.24
verkhnyaya sysert,"(56.50516608211828, 60.78354918699645)",56.50516608211828,60.78354918699645,"{'coord': {'lon': 60.78, 'lat': 56.51}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 55.4, 'pressure': 1004, 'humidity': 93, 'temp_min': 55.4, 'temp_max': 55.4}, 'visibility': 10000, 'wind': {'speed': 6.71, 'deg': 290}, 'clouds': {'all': 0}, 'dt': 1529433000, 'sys': {'type': 1, 'id': 7318, 'message': 0.0039, 'country': 'RU', 'sunrise': 1529363148, 'sunset': 1529427060}, 'id': 1502885, 'name': 'Kolos', 'cod': 200}",55.4,93,0,6.71
lopsmarka,"(67.58969243236743, 14.286761168721398)",67.58969243236743,14.286761168721398,"{'coord': {'lon': 14.29, 'lat': 67.59}, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'base': 'stations', 'main': {'temp': 50, 'pressure': 993, 'humidity': 87, 'temp_min': 50, 'temp_max': 50}, 'visibility': 10000, 'wind': {'speed': 12.75, 'deg': 90}, 'clouds': {'all': 75}, 'dt': 1529432400, 'sys': {'type': 1, 'id': 5279, 'message': 0.0049, 'country': 'NO', 'sunrise': 0, 'sunset': 0}, 'id': 3146942, 'name': 'Lopsmarka', 'cod': 200}",50.0,87,75,12.75
san cristobal,"(-4.331554307292805, -90.4604735881956)",-4.331554307292805,-90.4604735881956,"{'coord': {'lon': -90.46, 'lat': -4.33}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 72.69, 'pressure': 1027.72, 'humidity': 100, 'temp_min': 72.69, 'temp_max': 72.69, 'sea_level': 1027.68, 'grnd_level': 1027.72}, 'wind': {'speed': 13.44, 'deg': 160.504}, 'clouds': {'all': 68}, 'dt': 1529434900, 'sys': {'message': 0.0358, 'sunrise': 1529410034, 'sunset': 1529452775}, 'id': 0, 'name': '', 'cod': 200}",72.69,100,68,13.44
asosa,"(9.996758899563005, 34.45370182046423)",9.996758899563005,34.45370182046423,"{'coord': {'lon': 34.45, 'lat': 10}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 68.82, 'pressure': 944.3, 'humidity': 95, 'temp_min': 68.82, 'temp_max': 68.82, 'sea_level': 1026.54, 'grnd_level': 944.3}, 'wind': {'speed': 4.83, 'deg': 213.504}, 'clouds': {'all': 92}, 'dt': 1529434901, 'sys': {'message': 0.0038, 'country': 'ET', 'sunrise': 1529378545, 'sunset': 1529424299}, 'id': 343292, 'name': 'Asosa', 'cod': 200}",68.82,95,92,4.83
rjukan,"(59.87257852594132, 8.508454174334673)",59.87257852594132,8.508454174334673,"{'coord': {'lon': 8.51, 'lat': 59.87}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 43.44, 'pressure': 899.64, 'humidity': 57, 'temp_min': 43.44, 'temp_max': 43.44, 'sea_level': 1023.06, 'grnd_level': 899.64}, 'wind': {'speed': 14.56, 'deg': 269.504}, 'clouds': {'all': 24}, 'dt': 1529434902, 'sys': {'message': 0.0038, 'country': 'NO', 'sunrise': 1529373782, 'sunset': 1529441520}, 'id': 3141682, 'name': 'Rjukan', 'cod': 200}",43.44,57,24,14.56
bada,"(50.20098348841134, 110.00892878922417)",50.20098348841134,110.00892878922417,"{'coord': {'lon': 110.01, 'lat': 50.2}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 45.06, 'pressure': 885.21, 'humidity': 84, 'temp_min': 45.06, 'temp_max': 45.06, 'sea_level': 1023.95, 'grnd_level': 885.21}, 'wind': {'speed': 2.26, 'deg': 126.504}, 'clouds': {'all': 24}, 'dt': 1529434902, 'sys': {'message': 0.0194, 'country': 'RU', 'sunrise': 1529353759, 'sunset': 1529412814}, 'id': 2012349, 'name': 'Krasnyy Chikoy', 'cod': 200}",45.06,84,24,2.26
lenger,"(42.296804050524, 69.92277158382001)",42.296804050524,69.92277158382001,"{'coord': {'lon': 69.92, 'lat': 42.3}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73.4, 'pressure': 1006, 'humidity': 53, 'temp_min': 73.4, 'temp_max': 73.4}, 'visibility': 10000, 'wind': {'speed': 6.71, 'deg': 110}, 'clouds': {'all': 90}, 'dt': 1529433000, 'sys': {'type': 1, 'id': 7200, 'message': 0.0071, 'country': 'KZ', 'sunrise': 1529365409, 'sunset': 1529420409}, 'id': 8062231, 'name': 'Ashi', 'cod': 200}",73.4,53,90,6.71
illoqqortoormiut,"(79.37856068933343, -31.591292563039076)",79.37856068933343,-31.591292563039076,"{'coord': {'lon': -31.59, 'lat': 79.38}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 24, 'pressure': 812.91, 'humidity': 86, 'temp_min': 24, 'temp_max': 24, 'sea_level': 1015.84, 'grnd_level': 812.91}, 'wind': {'speed': 9.64, 'deg': 270.004}, 'clouds': {'all': 20}, 'dt': 1529434904, 'sys': {'message': 0.006, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",24.0,86,20,9.64
tigil,"(58.18693586331065, 156.68887022214722)",58.18693586331065,156.68887022214722,"{'coord': {'lon': 156.69, 'lat': 58.19}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 40.92, 'pressure': 1030.72, 'humidity': 94, 'temp_min': 40.92, 'temp_max': 40.92, 'sea_level': 1030.72, 'grnd_level': 1030.72}, 'wind': {'speed': 17.47, 'deg': 227.504}, 'clouds': {'all': 76}, 'dt': 1529434905, 'sys': {'message': 0.0077, 'country': 'RU', 'sunrise': 1529339253, 'sunset': 1529404912}, 'id': 2120612, 'name': 'Tigil', 'cod': 200}",40.92,94,76,17.47
chuy,"(-44.172914331521405, -41.174174580520884)",-44.172914331521405,-41.174174580520884,"{'coord': {'lon': -41.17, 'lat': -44.17}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 51.36, 'pressure': 1016.94, 'humidity': 98, 'temp_min': 51.36, 'temp_max': 51.36, 'sea_level': 1016.98, 'grnd_level': 1016.94}, 'wind': {'speed': 16.24, 'deg': 316.504}, 'clouds': {'all': 92}, 'dt': 1529434906, 'sys': {'message': 0.0068, 'sunrise': 1529403613, 'sunset': 1529435533}, 'id': 0, 'name': '', 'cod': 200}",51.36,98,92,16.24
were ilu,"(10.73730827094775, 38.79663495452871)",10.73730827094775,38.79663495452871,"{'coord': {'lon': 38.8, 'lat': 10.74}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 58.02, 'pressure': 751.46, 'humidity': 33, 'temp_min': 58.02, 'temp_max': 58.02, 'sea_level': 1020.34, 'grnd_level': 751.46}, 'wind': {'speed': 3.71, 'deg': 59.0035}, 'clouds': {'all': 0}, 'dt': 1529434907, 'sys': {'message': 0.0045, 'country': 'ET', 'sunrise': 1529377420, 'sunset': 1529423336}, 'id': 339671, 'name': 'Debre Werk', 'cod': 200}",58.02,33,0,3.71
tuatapere,"(-57.08187680615303, 158.7840090046874)",-57.08187680615303,158.7840090046874,"{'coord': {'lon': 158.78, 'lat': -57.08}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 39.66, 'pressure': 1022.77, 'humidity': 87, 'temp_min': 39.66, 'temp_max': 39.66, 'sea_level': 1022.82, 'grnd_level': 1022.77}, 'wind': {'speed': 38.5, 'deg': 289.004}, 'rain': {'3h': 0.13}, 'clouds': {'all': 92}, 'dt': 1529434907, 'sys': {'message': 0.0039, 'sunrise': 1529359528, 'sunset': 1529383627}, 'id': 0, 'name': '', 'cod': 200}",39.66,87,92,38.5
kerteh,"(4.556116082761932, 106.70148913416557)",4.556116082761932,106.70148913416557,"{'coord': {'lon': 106.7, 'lat': 4.56}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 86.19, 'pressure': 1023.75, 'humidity': 97, 'temp_min': 86.19, 'temp_max': 86.19, 'sea_level': 1023.83, 'grnd_level': 1023.75}, 'wind': {'speed': 12.1, 'deg': 189.004}, 'clouds': {'all': 8}, 'dt': 1529434909, 'sys': {'message': 0.0041, 'sunrise': 1529361782, 'sunset': 1529406377}, 'id': 0, 'name': '', 'cod': 200}",86.19,97,8,12.1
newbury,"(51.53536050799772, -1.4040128113150274)",51.53536050799772,-1.4040128113150274,"{'coord': {'lon': -1.4, 'lat': 51.54}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 70.88, 'pressure': 1022, 'humidity': 73, 'temp_min': 69.8, 'temp_max': 73.4}, 'visibility': 10000, 'wind': {'speed': 13.87, 'deg': 220}, 'clouds': {'all': 20}, 'dt': 1529432400, 'sys': {'type': 1, 'id': 5092, 'message': 0.0051, 'country': 'GB', 'sunrise': 1529380066, 'sunset': 1529439991}, 'id': 2649670, 'name': 'Farnborough', 'cod': 200}",70.88,73,20,13.87
naryan-mar,"(68.55412411038975, 51.74302573077156)",68.55412411038975,51.74302573077156,"{'coord': {'lon': 51.74, 'lat': 68.55}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 43.98, 'pressure': 1017.91, 'humidity': 81, 'temp_min': 43.98, 'temp_max': 43.98, 'sea_level': 1020.95, 'grnd_level': 1017.91}, 'wind': {'speed': 15.9, 'deg': 89.5035}, 'clouds': {'all': 0}, 'dt': 1529434912, 'sys': {'message': 0.011, 'country': 'RU', 'sunrise': 0, 'sunset': 0}, 'id': 475936, 'name': 'Vel’t', 'cod': 200}",43.98,81,0,15.9
mattru,"(1.2066314037553099, -15.735369946328063)",1.2066314037553099,-15.735369946328063,"{'coord': {'lon': -15.74, 'lat': 1.21}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 77.64, 'pressure': 1028.69, 'humidity': 100, 'temp_min': 77.64, 'temp_max': 77.64, 'sea_level': 1028.65, 'grnd_level': 1028.69}, 'wind': {'speed': 11.54, 'deg': 163.004}, 'clouds': {'all': 12}, 'dt': 1529434913, 'sys': {'message': 0.0053, 'sunrise': 1529391522, 'sunset': 1529435417}, 'id': 0, 'name': '', 'cod': 200}",77.64,100,12,11.54
hofn,"(58.937102517297745, -15.616048198265815)",58.937102517297745,-15.616048198265815,"{'coord': {'lon': -15.62, 'lat': 58.94}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 50.1, 'pressure': 1025.37, 'humidity': 100, 'temp_min': 50.1, 'temp_max': 50.1, 'sea_level': 1025.45, 'grnd_level': 1025.37}, 'wind': {'speed': 16.24, 'deg': 252.504}, 'clouds': {'all': 92}, 'dt': 1529434914, 'sys': {'message': 0.0206, 'sunrise': 1529380171, 'sunset': 1529446715}, 'id': 0, 'name': '', 'cod': 200}",50.1,100,92,16.24
bargal,"(10.465463043177735, 51.657589490897635)",10.465463043177735,51.657589490897635,"{'coord': {'lon': 51.66, 'lat': 10.47}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 76.83, 'pressure': 1020.99, 'humidity': 87, 'temp_min': 76.83, 'temp_max': 76.83, 'sea_level': 1020.67, 'grnd_level': 1020.99}, 'wind': {'speed': 32.23, 'deg': 194.504}, 'clouds': {'all': 12}, 'dt': 1529434914, 'sys': {'message': 0.0128, 'country': 'SO', 'sunrise': 1529374363, 'sunset': 1529420219}, 'id': 64670, 'name': 'Bargaal', 'cod': 200}",76.83,87,12,32.23
ambovombe,"(-26.119970535062443, 46.0866381588375)",-26.119970535062443,46.0866381588375,"{'coord': {'lon': 46.09, 'lat': -26.12}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 75.84, 'pressure': 1032.58, 'humidity': 100, 'temp_min': 75.84, 'temp_max': 75.84, 'sea_level': 1032.7, 'grnd_level': 1032.58}, 'wind': {'speed': 3.6, 'deg': 32.5035}, 'clouds': {'all': 0}, 'dt': 1529434915, 'sys': {'message': 0.0038, 'country': 'MG', 'sunrise': 1529379721, 'sunset': 1529417534}, 'id': 1079048, 'name': 'Ambovombe', 'cod': 200}",75.84,100,0,3.6
avarua,"(-16.599088783469426, -159.813808283712)",-16.599088783469426,-159.813808283712,"{'coord': {'lon': -159.81, 'lat': -16.6}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 80.16, 'pressure': 1030.07, 'humidity': 100, 'temp_min': 80.16, 'temp_max': 80.16, 'sea_level': 1030.19, 'grnd_level': 1030.07}, 'wind': {'speed': 20.6, 'deg': 106.004}, 'clouds': {'all': 0}, 'dt': 1529434916, 'sys': {'message': 0.0154, 'sunrise': 1529428001, 'sunset': 1529468102}, 'id': 0, 'name': '', 'cod': 200}",80.16,100,0,20.6
najran,"(17.44037211598547, 45.92175155616587)",17.44037211598547,45.92175155616587,"{'coord': {'lon': 45.92, 'lat': 17.44}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 84.39, 'pressure': 927.77, 'humidity': 18, 'temp_min': 84.39, 'temp_max': 84.39, 'sea_level': 1018.92, 'grnd_level': 927.77}, 'wind': {'speed': 8.41, 'deg': 39.0035}, 'clouds': {'all': 0}, 'dt': 1529434917, 'sys': {'message': 0.0145, 'country': 'YE', 'sunrise': 1529374957, 'sunset': 1529422381}, 'id': 74222, 'name': 'Muḩāfaz̧at al Jawf', 'cod': 200}",84.39,18,0,8.41
nelson bay,"(-35.35581544049331, 156.0838055165264)",-35.35581544049331,156.0838055165264,"{'coord': {'lon': 156.08, 'lat': -35.36}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 62.34, 'pressure': 1034.37, 'humidity': 100, 'temp_min': 62.34, 'temp_max': 62.34, 'sea_level': 1034.49, 'grnd_level': 1034.37}, 'wind': {'speed': 26.31, 'deg': 152.004}, 'clouds': {'all': 68}, 'dt': 1529434918, 'sys': {'message': 0.0284, 'sunrise': 1529354641, 'sunset': 1529389811}, 'id': 0, 'name': '', 'cod': 200}",62.34,100,68,26.31
bida,"(9.153585733318536, 5.813804433353766)",9.153585733318536,5.813804433353766,"{'coord': {'lon': 5.81, 'lat': 9.15}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 80.7, 'pressure': 1009.31, 'humidity': 82, 'temp_min': 80.7, 'temp_max': 80.7, 'sea_level': 1024.11, 'grnd_level': 1009.31}, 'wind': {'speed': 9.64, 'deg': 227.504}, 'rain': {'3h': 0.615}, 'clouds': {'all': 76}, 'dt': 1529434918, 'sys': {'message': 0.0042, 'country': 'NG', 'sunrise': 1529385511, 'sunset': 1529431082}, 'id': 2347209, 'name': 'Bida', 'cod': 200}",80.7,82,76,9.64
pangai,"(-18.95962134103553, -176.92033961279083)",-18.95962134103553,-176.92033961279083,"{'coord': {'lon': -176.92, 'lat': -18.96}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 78.81, 'pressure': 1029.58, 'humidity': 99, 'temp_min': 78.81, 'temp_max': 78.81, 'sea_level': 1029.58, 'grnd_level': 1029.58}, 'wind': {'speed': 10.31, 'deg': 75.5035}, 'clouds': {'all': 56}, 'dt': 1529434919, 'sys': {'message': 0.0109, 'sunrise': 1529432378, 'sunset': 1529471939}, 'id': 0, 'name': '', 'cod': 200}",78.81,99,56,10.31
nome,"(68.62804403113304, -165.34646566203244)",68.62804403113304,-165.34646566203244,"{'coord': {'lon': -165.35, 'lat': 68.63}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 32, 'pressure': 1014, 'humidity': 68, 'temp_min': 32, 'temp_max': 32}, 'visibility': 16093, 'wind': {'speed': 21.92, 'deg': 60}, 'clouds': {'all': 90}, 'dt': 1529432040, 'sys': {'type': 1, 'id': 35, 'message': 0.0064, 'country': 'US', 'sunrise': 0, 'sunset': 0}, 'id': 5872537, 'name': 'Red Dog Mine', 'cod': 200}",32.0,68,90,21.92
dargaville,"(-37.37250203352218, 172.59713995232414)",-37.37250203352218,172.59713995232414,"{'coord': {'lon': 172.6, 'lat': -37.37}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 56.67, 'pressure': 1025.53, 'humidity': 100, 'temp_min': 56.67, 'temp_max': 56.67, 'sea_level': 1025.61, 'grnd_level': 1025.53}, 'wind': {'speed': 20.49, 'deg': 77.0035}, 'rain': {'3h': 3.04}, 'clouds': {'all': 92}, 'dt': 1529434921, 'sys': {'message': 0.0043, 'sunrise': 1529351006, 'sunset': 1529385515}, 'id': 0, 'name': '', 'cod': 200}",56.67,100,92,20.49
san patricio,"(0.4685179703734832, -113.46660071985647)",0.4685179703734832,-113.46660071985647,"{'coord': {'lon': -113.47, 'lat': 0.47}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 76.38, 'pressure': 1028.85, 'humidity': 100, 'temp_min': 76.38, 'temp_max': 76.38, 'sea_level': 1028.81, 'grnd_level': 1028.85}, 'wind': {'speed': 12.66, 'deg': 112.004}, 'clouds': {'all': 88}, 'dt': 1529434921, 'sys': {'message': 0.0041, 'sunrise': 1529415058, 'sunset': 1529458798}, 'id': 0, 'name': '', 'cod': 200}",76.38,100,88,12.66
khandyga,"(62.47790048646695, 134.66521950957593)",62.47790048646695,134.66521950957593,"{'coord': {'lon': 134.67, 'lat': 62.48}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 62.79, 'pressure': 995.86, 'humidity': 41, 'temp_min': 62.79, 'temp_max': 62.79, 'sea_level': 1019.78, 'grnd_level': 995.86}, 'wind': {'speed': 6.51, 'deg': 212.504}, 'clouds': {'all': 20}, 'dt': 1529434922, 'sys': {'message': 0.0484, 'country': 'RU', 'sunrise': 1529341367, 'sunset': 1529413373}, 'id': 2022773, 'name': 'Khandyga', 'cod': 200}",62.79,41,20,6.51
kisanga,"(-7.558409578035466, 37.5646155012077)",-7.558409578035466,37.5646155012077,"{'coord': {'lon': 37.56, 'lat': -7.56}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73.5, 'pressure': 1002.18, 'humidity': 77, 'temp_min': 73.5, 'temp_max': 73.5, 'sea_level': 1030.52, 'grnd_level': 1002.18}, 'wind': {'speed': 2.26, 'deg': 198.504}, 'clouds': {'all': 92}, 'dt': 1529434923, 'sys': {'message': 0.0037, 'country': 'TZ', 'sunrise': 1529379644, 'sunset': 1529421707}, 'id': 157014, 'name': 'Kisanga', 'cod': 200}",73.5,77,92,2.26
waipawa,"(-47.98112351640773, 179.73860172428738)",-47.98112351640773,179.73860172428738,"{'coord': {'lon': 179.74, 'lat': -47.98}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 44.25, 'pressure': 1035.5, 'humidity': 100, 'temp_min': 44.25, 'temp_max': 44.25, 'sea_level': 1035.54, 'grnd_level': 1035.5}, 'wind': {'speed': 20.04, 'deg': 193.004}, 'clouds': {'all': 36}, 'dt': 1529434924, 'sys': {'message': 0.0045, 'sunrise': 1529351474, 'sunset': 1529381619}, 'id': 0, 'name': '', 'cod': 200}",44.25,100,36,20.04
mar del plata,"(-67.13463481530762, -25.68555524413955)",-67.13463481530762,-25.68555524413955,"{'coord': {'lon': -25.69, 'lat': -67.13}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 16.8, 'pressure': 1009.72, 'humidity': 90, 'temp_min': 16.8, 'temp_max': 16.8, 'sea_level': 1009.8, 'grnd_level': 1009.72}, 'wind': {'speed': 2.59, 'deg': 143.004}, 'clouds': {'all': 80}, 'dt': 1529434925, 'sys': {'message': 0.0033, 'sunrise': 1529413612, 'sunset': 1529418102}, 'id': 0, 'name': '', 'cod': 200}",16.8,90,80,2.59
byron bay,"(-30.065410116926635, 161.1888212582221)",-30.065410116926635,161.1888212582221,"{'coord': {'lon': 161.19, 'lat': -30.07}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 64.23, 'pressure': 1025.37, 'humidity': 100, 'temp_min': 64.23, 'temp_max': 64.23, 'sea_level': 1025.49, 'grnd_level': 1025.37}, 'wind': {'speed': 16.46, 'deg': 214.004}, 'clouds': {'all': 88}, 'dt': 1529434926, 'sys': {'message': 0.0033, 'sunrise': 1529352624, 'sunset': 1529389375}, 'id': 0, 'name': '', 'cod': 200}",64.23,100,88,16.46
